"CUST_NO","CC_IND","FX_IND","LN_IND","WM_IND"
"UXM34Q0HK8-XNU78",0,0,0,0
"LJX3DY6VSBOVIRUQ",0,0,0,0
"4JLXRTO-PW2UNEQ4",0,0,0,0
"SGJOZECINIKMOTLQ",0,0,0,0
"QDUOIERDMJSAEQSK",0,0,0,0
"YZDV0AFLYWQIQHDK",0,0,0,0
"EGSQ16TTDC2SUG04",0,0,0,0
"JOK35GZTPY7_UP1C",0,0,0,0
"OJQTMFYITPATNZX4",0,0,0,0
"NNJ5QTUIIEFVPU3U",0,0,0,0
"XWY5NO_JQ8FRTZVC",0,0,0,0
"IYMOKIWSAVEC2IQS",0,0,0,0
"OH4ULBNBIZLGKR80",0,0,0,0
"BALNEZZGU6ENT_78",0,0,0,0
"TL9PG_F1RPJLPB0Q",0,0,0,0
"LTTRVIXMNKIVTEXW",0,0,0,0
"QADS02CRMNAHYGYM",0,0,0,0
"B4XLGEZANZGJPGY0",0,0,0,0
"YZRAXTRQUZFJEHJC",0,0,0,0
"UFNXI8ATYV7UOER8",0,0,0,0
"EO999DF1J9WA0L1W",0,0,0,0
"IU7MDMNTIKT2QZG8",0,0,0,0
"LLTUTAUVCD8C6GSC",0,0,0,0
"N936ZHNMOB0U1JCA",0,0,0,0
"DRTBMMT8DGAM3WYK",0,0,0,0
"Q4FI-LO6ZAKTHB0K",0,0,0,0
"YP6TOPKD3DXYXICC",0,0,0,0
"HGU3XLK9MQWPJGVM",0,0,0,0
"DVRKG50NL5B8ZEN4",0,0,0,0
"1Y1ONZ64XXFIPDV0",0,0,0,0
"E_M8BTLYCXFS7C3Y",0,0,0,0
"QT5LQZZX4YDWQZ_I",0,0,0,0
"T6LUAWVYURMMM-ZW",0,0,0,0
"W4SEVTCTTZ8Z90OY",0,0,0,0
"H8GBBHIBW6KOMAEU",0,0,0,0
"_P_1GM5XWU_RDOIO",0,0,0,0
"43GCCDOI0NFVB7BU",0,0,0,0
"ZEQ2HBROP5Z7LBNO",0,0,0,0
"6YJHK4ILU1POAJSK",0,0,0,0
"HMTJ-IMPDLM89KLU",0,0,0,0
"W9B4QLHHUHWVWAAG",0,0,0,0
"DOZXMMGENZKMTR38",0,0,0,0
"E3AAL-HFVJJL7EO0",0,0,0,0
"7YVFX6TSHIFCSNLI",0,0,0,0
"HJWAUT6BKLA1GPYU",0,0,0,0
"PFVRNZBE3CQR3H04",0,0,0,0
"BBVKBIMO6TXFPNK4",0,0,0,0
"SJMIMXLLM5CH2BQ8",0,0,0,0
"3TZXHJSKO4IHVNEM",0,0,0,0
"TQRLZSQPZ5SPEKE4",0,0,0,0
"KNU6RDOFA3X0ZY3M",0,0,0,0
"RUBACDC8DA0J02BU",0,0,0,0
"DPBSAAIER6CORW5G",0,0,0,0
"LPXOJWV0EFVQQIZI",0,0,0,0
"8HAFIZMCTHWKO7II",0,0,0,0
"E6NFCWJL6YNR99H4",0,0,0,0
"4TOQGU9CIQ8QLD88",0,0,0,0
"TA__RANPV3GMKWJ4",0,0,0,0
"BRNTPNNVS9K4JTWI",0,0,0,0
"GJJ24_AWE7PFVUGY",0,0,0,0
"25E6YDBFZDZITSI4",0,0,0,0
"JUHCKNFKMKJHMXY8",0,0,0,0
"XTAS4R8TM7CJKEPU",0,0,0,0
"1IQK7ES6F5ZFGX8E",0,0,0,0
"T4WKMV_0KFA9GLQQ",0,0,0,0
"-5FRXLQKTNNKZN1G",0,0,0,0
"GPJJMIYEY18KEEFG",0,0,0,0
"FFWHPZRDOT7ABXHS",0,0,0,0
"RYDAZP3XZS6RFOA4",0,0,0,0
"SOVG9CVO0_MHPQ-E",0,0,0,0
"FRSRFCVYDFPPUNHG",0,0,0,0
"LXQ2J0ENYSCW-NB4",0,0,0,0
"VE8A7WRA5ZVTKPHS",0,0,0,0
"PTAV7ZYQ21E-QUT4",0,0,0,0
"V37V3ND8EMEGTT1M",0,0,0,0
"2ZY9UUID0BZMDKQK",0,0,0,0
"YCFI-UQBTGMN2DU8",0,0,0,0
"ZHTAO5R8LLJR7PSW",0,0,0,0
"JWYTSTVATZFFRU68",0,0,0,0
"ZKZKQIGHVTZ1BVC8",0,0,0,0
"YNMUWS9AS8XCUYZO",0,0,0,0
"AEITMS6RD9ZJA8NQ",0,0,0,0
"EZ8HC_NCSVR-B3JA",0,0,0,0
"H-FS3QBWYJ-TSTVU",0,0,0,0
"JEIC37M3TEW5069S",0,0,0,0
"ZDEGKJZ6J21-Z9ZY",0,0,0,0
"UBFXC8MFEFNWPXE8",0,0,0,0
"QRSTBF_X7LZ950PS",0,0,0,0
"YHDD3WUZCICOTDD4",0,0,0,0
"9YYJV2VUKRWDR6SY",0,0,0,0
"RHXPXDXEFKMV4DJO",0,0,0,0
"ZJ3INF4G4KO7JX4W",0,0,0,0
"FLKYFCGTHKT-LP3A",0,0,0,0
"NRCUYGWTKAUQ7L24",0,0,0,0
"-_CCINZDJXUA-GNO",0,0,0,0
"XBVKIQ-XIYFILZMA",0,0,0,0
"WDEGDKHTT5ZP2OUQ",0,0,0,0
"6_P22Q6LZPGTH54I",0,0,0,0
"KJVKUZONZEB6ZY3Y",0,0,0,0
"YRBOHI261QIR_9LO",0,0,0,0
"DCMAIQ5KWUF22JKO",0,0,0,0
"BYFH3QZJ0ILR8FQK",0,0,0,0
"WSJ6C9TS7OWCFCRA",0,0,0,0
"HLUMVJAQ6CWISL9A",0,0,0,0
"P2FYTZUBDNTUDL2M",0,0,0,0
"ZW9_TT3SRMKIQJUY",0,0,0,0
"GT8EGSR1R71EFVIU",0,0,0,0
"ER-3_U7HWAVFFQV4",0,0,0,0
"ISFHB13E13K7MUJY",0,0,0,0
"T9XTJ7IJXFEN-IJO",0,0,0,0
"ZVXFTSX6WVI1AEEY",0,0,0,0
"RKMIQKWDEHC2XBXQ",0,0,0,0
"YDPAKHYLSDHTCIVG",0,0,0,0
"F5E_CC2_7RKV2UDE",0,0,0,0
"-P0C3ZEV0AMSKF-E",0,0,0,0
"Q2YP0VKT-LLTIRYO",0,0,0,0
"3ZGKE1IFAVW_UXW8",0,0,0,0
"UXMXKZX9OO-RJLT4",0,0,0,0
"JMHUVXAY2L09LPXW",0,0,0,0
"VIFPKR0HJW3JK6QE",0,0,0,0
"2CTCBNK8ZZEUVLRO",0,0,0,0
"J1TUB01IXNM8PZAE",0,0,0,0
"DYNMPYUET4Y9M5_Y",0,0,0,0
"4BYSKSVWQXHF0CQE",0,0,0,0
"JKVDV7WGAHYYVM0Q",0,0,0,0
"WBEB4PRDUURPM56S",0,0,0,0
"1FARCV3VBPSMADJG",0,0,0,0
"BEZO9KKIQFNEVN7U",0,0,0,0
"G120FBP-72SJQGNW",0,0,0,0
"SSFSS-VUV1KH41ZM",0,0,0,0
"CSHV9T2VVQNYAYMU",0,0,0,0
"SI6Z9POTVIWKJOB0",0,0,0,0
"EJTLXHTNWY80BC8G",0,0,0,0
"N_ETOTHN7GXSAASU",0,0,0,0
"EVHRYIYZ5XDHJRMS",0,0,0,0
"B5KVW30NOBZ5DYFU",0,0,0,0
"9OIVX1DEXPK33B3I",0,0,0,0
"HW2K_SNB13ETNIE4",0,0,0,0
"RVXUVFHQ81GHSTLI",0,0,0,0
"JU0RUCJZAG844VEQ",0,0,0,0
"0HA75UHDK7JBJUIW",0,0,0,0
"ZTTOG7WFB-D6CPTW",0,0,0,0
"BPAEQHUBLOLIG4DY",0,0,0,0
"Z5HONNUKE3LS7XP0",0,0,0,0
"2JJFODQTBYDP3R8G",0,0,0,0
"QJE30Y0DO62RZSNU",0,0,0,0
"PWPNXF6LFOGRX-OA",0,0,0,0
"CADVCEY4WUJYX_EE",0,0,0,0
"YXUUKUWAMNLWTVTO",0,0,0,0
"KKGTGXR8L8R-1QKW",0,0,0,0
"6Y0MMVIX_TBFSOPY",0,0,0,0
"FYH5XL_PFEN2GSLM",0,0,0,0
"LW_YCKWMLKG55NSM",0,0,0,0
"GI9NAJJNVXR30CNS",0,0,0,0
"U4ESKVLEXI_XNKRS",0,0,0,0
"SPW32M0SR5AHKNTM",0,0,0,0
"QPMY1VWITMF0UQJU",0,0,0,0
"TIQ8CVVOUMPXHEQU",0,0,0,0
"A_DPDVUAMFUCD87S",0,0,0,0
"28MFRS1BKHMVCARA",0,0,0,0
"WFKWM0QKS6COLLN0",0,0,0,0
"F22PCMF6OQWWFEM0",0,0,0,0
"AHH8UPUVVJGZNWN4",0,0,0,0
"FOQA6GSW1VK0XTHC",0,0,0,0
"KWG1FYZSLXC1YRRQ",0,0,0,0
"DETU4VXM27OGQNJI",0,0,0,0
"QRXY5HINB_VHZBRC",0,0,0,0
"WWJBCCMFS2DERKTO",0,0,0,0
"W7GEOPSNWDMNN5O8",0,0,0,0
"_GBOFARULZ1TTQR0",0,0,0,0
"PQDHBDMLOGCBAVA8",0,0,0,0
"MVYRI8RZUBBNIJNU",0,0,0,0
"LBFBGYQZBOBLWT64",0,0,0,0
"II90IJUADVBMOZPK",0,0,0,0
"YJCQIZAIEUZX-IIQ",0,0,0,0
"WOYIYAWN1X3G7PDU",0,0,0,0
"ZFRT1GSWPFIGBGMO",0,0,0,0
"YGTL77TL8NVJCIEQ",0,0,0,0
"VIRFV_F4MUK1FARY",0,0,0,0
"NOKKP-9IO9ZDULMY",0,0,0,0
"LAN1JBLXHPH9CFDS",0,0,0,0
"Q8-I5-BO3JROSKCY",0,0,0,0
"XH3FEP4BP-QEZFAG",0,0,0,0
"YSGZ41R1TEVLRMR8",0,0,0,0
"TBDD4PARXGADPNGY",0,0,0,0
"I9FNRKIPHFPH0W8W",0,0,0,0
"OCXQECOPRKYKVGPY",0,0,0,0
"-AGTUNOT-7YUWBZU",0,0,0,0
"ELOJIDRMPDMXWNPA",0,0,0,0
"BNYGCJPHI-8E_NGQ",0,0,0,0
"VUTNAR_CTCEMCKFQ",0,0,0,0
"TANOTPJYBBHFIIG8",0,0,0,0
"5_XXQUY2LJCDI6E4",0,0,0,0
"26UBZEHIYYDL-V8E",0,0,0,0
"RRU7IOQATEGO3VX0",0,0,0,0
"7O7ULTK4G9QYMHV4",0,0,0,0
"JNQU4SXVMG1JY0EY",0,0,0,0
"YUKRE1MAULIGQJ0M",0,0,0,0
"EFIVCS33S0YVWSEA",0,0,0,0
"XRJS5XUGNZGE0_AA",0,0,0,0
"CR-4HQLXX13YN3EK",0,0,0,0
"LRKLZIX9UNDR4KRW",0,0,0,0
"ITNQ9RVBS1BKBDSA",0,0,0,0
"NRTS4ZIRUFFBVGVY",0,0,0,0
"LJZ7EO6IXCSDQDKI",0,0,0,0
"JB9K9MXVP-DAVGPE",0,0,0,0
"48W-THKIGZNP-FIU",0,0,0,0
"R3PYMV9ZURJZ03ZO",0,0,0,0
"RUXLRLQUBOG2LMW4",0,0,0,0
"CDDW8TVJYZSJH5SI",0,0,0,0
"YKY3AM7NW5LODZDQ",0,0,0,0
"EYBYIVLC1KZ2WMUU",0,0,0,0
"XZHQF6HII8YJ5FAC",0,0,0,0
"G1VD_DKK2ZJBYJUK",0,0,0,0
"OOUZ20IPKW0IYCO0",0,0,0,0
"LQJQ9WR2OORTVPD8",0,0,0,0
"7GEUFYJ6NMGULEUS",0,0,0,0
"HSW9MEJ4HRHC5G5Y",0,0,0,0
"KZMH1OZJVBEAYNS8",0,0,0,0
"UQEWISUU3Z0VFZNW",0,0,0,0
"D46KMXSHRV98XC9W",0,0,0,0
"MOZS7QF7JJZ3KMBU",0,0,0,0
"GO9TOIL6YVWW41U4",0,0,0,0
"LEROFOXW-Y3RZDBS",0,0,0,0
"RMWWQYW17WVTOH0U",0,0,0,0
"LAVIAHMT23S5CEJC",0,0,0,0
"6AGRWIXE73GTJABI",0,0,0,0
"PZJSOYE6A3K7-SGW",0,0,0,0
"GXTWPLDCOTF9CAGQ",0,0,0,0
"FYWAMOR_5MZAWWP4",0,0,0,0
"LVZTZQD8W5XMKVFQ",0,0,0,0
"6CXAJSLUAKD4BAIG",0,0,0,0
"UHG8F-MUNCMRHCNE",0,0,0,0
"RLWOZYEML-ELFD5M",0,0,0,0
"Q_6NBWRGMWRZODOC",0,0,0,0
"JRTVKN10DT1S9Z8I",0,0,0,0
"HTRVL0GP9CEVNCIU",0,0,0,0
"FTDLFMG9VMVZH0H8",0,0,0,0
"ZDRPCEMDMYZMDJIW",0,0,0,0
"A8TZUG1VED6GL7RY",0,0,0,0
"GTTSKDP1SZBONFEQ",0,0,0,0
"PW6PI4EN5YO5RGPC",0,0,0,0
"H-PB23AOPW6OCQR0",0,0,0,0
"RLQX4EZ4A5CQ7JZE",0,0,0,0
"MCBWAY6BOUTZLDJO",0,0,0,0
"81LKFN14TINQD-QA",0,0,0,0
"QREOJ3PPGFMPVXIS",0,0,0,0
"8WVGH1OMI_-JDMAM",0,0,0,0
"TPRRMQGPROGG_Y0E",0,0,0,0
"AC8VIADKR9H8VOF4",0,0,0,0
"Q4TMPBDSRORJVOHY",0,0,0,0
"UUQHBWJLGPD6Y8AQ",0,0,0,0
"NM5RLW9EGRTAJAXY",0,0,0,0
"AG0AI53TNZ9PK5U4",0,0,0,0
"QXTO9M9TETB35LFC",0,0,0,0
"8-CKWYIWWXA0F4VK",0,0,0,0
"2OTEZOA-RQGXLMXU",0,0,0,0
"WLT0ZCEUZVZ3YFDK",0,0,0,0
"TVTZOZBDVPPHQ9VS",0,0,0,0
"15IGKS2GW5Q3ABIS",0,0,0,0
"GL0T3TF9BTJYMWRG",0,0,0,0
"4XSW4JH1UICTFVE0",0,0,0,0
"PHLQX5UE7YEZUEYQ",0,0,0,0
"YC_RI29QBC4BRYRW",0,0,0,0
"LMOFYLLWF-ZWJM2C",0,0,0,0
"OR9FXADIH3U5OI9M",0,0,0,0
"GMIY_EXRHMNDC_CG",0,0,0,0
"5TEP2CZZXJGB6VI4",0,0,0,0
"VVMVLJPDKH32G1E8",0,0,0,0
"RVA2IHAOW7RXWYFQ",0,0,0,0
"ZYDWRTSKAHX6MTR0",0,0,0,0
"OC2LRVZ26EKGSS7Y",0,0,0,0
"NH1HPI84QTLEAWQK",0,0,0,0
"NJTWKC-OKB0LXYS4",0,0,0,0
"M6CUB_T9FCCFZFCA",0,0,0,0
"RLXPUGB3AJDQO8NC",0,0,0,0
"KEEZOHEB2080HIPY",0,0,0,0
"XIE_Y3U6APVQ0W0O",0,0,0,0
"TDV5XPFPKB2G_7SI",0,0,0,0
"UCE2HM5CBIXQWM7E",0,0,0,0
"RWNLDAMULBLQ0SIA",0,0,0,0
"QVVPGXBOVS4VNH9M",0,0,0,0
"SWLA-EGQXK7-5TWG",0,0,0,0
"Z4PBI_8DRPM0K7JA",0,0,0,0
"CJWRBTKS5XCSSOMM",0,0,0,0
"HUDQGOG1YI2U-QFK",0,0,0,0
"J0OVZRKZYEBVBGPG",0,0,0,0
"XYWBONFLTEELKBYU",0,0,0,0
"TU6XA_V9H8U40GTA",0,0,0,0
"GAPONM3M9OXFFMQG",0,0,0,0
"_LGPVABYLI31PATI",0,0,0,0
"J5KGUG10ASV1AHK4",0,0,0,0
"SAQE8Y-J6QPMYTYA",0,0,0,0
"WACP84FSZDHHEHSM",0,0,0,0
"JMVNGCIQXBLAEBBE",0,0,0,0
"LONIWXYC-W3PWIFM",0,0,0,0
"BEEGLD5M97FXQFBO",0,0,0,0
"MBC9JXAVL9QU6LRO",0,0,0,0
"1VDF8CMI1VP1UX7G",0,0,0,0
"NMBKALS4ENHKBL-0",0,0,0,0
"85BT9SD_X_IDBKFU",0,0,0,0
"YXB7XHVVCNXQFN_O",0,0,0,0
"HE3GF8-39P79SHEU",0,0,0,0
"OVRJEOUT8SPFEJFQ",0,0,0,0
"ZBGTXD_GMAHOMPVY",0,0,0,0
"TLQIXA_-U-QCJWYS",0,0,0,0
"BVABQNQFXLCQ41GO",0,0,0,0
"VSWJWPV-LZPLUIFC",0,0,0,0
"PLP3GJSQV20TUEK4",0,0,0,0
"CXVPPXPLWH7Z6DP0",0,0,0,0
"HQ9V3-0R5UPV686A",0,0,0,0
"-UI_3FJMMILIHKUG",0,0,0,0
"ADK5VRLY04SRMEHG",0,0,0,0
"IC5CUPJQRH97LJ28",0,0,0,0
"NT14R_JJ3LIPVYJK",0,0,0,0
"B8NKORBMYPH9UUCQ",0,0,0,0
"9PND6V3-GBQ8JJLG",0,0,0,0
"YHCSNGIJSKTDNZ34",0,0,0,0
"XWQAY272PCCKVA4S",0,0,0,0
"Q2XXS_PZDUZKLG9A",0,0,0,0
"NUIJTJ2IVDPJRXGI",0,0,0,0
"6YOUTIFACB9PU4NQ",0,0,0,0
"BOL9SFAN-BOARQY0",0,0,0,0
"4IVQXLG1CQ4IUXGE",0,0,0,0
"Z-BFCBLELJUJR61E",0,0,0,0
"56BZJBNCJIEQQ7VM",0,0,0,0
"KHJYI6EJ-YKYNDNQ",0,0,0,0
"A_OEM-25GKRVDDVC",0,0,0,0
"VLHN6KTY5IMHWKJI",0,0,0,0
"X33G3JQYAIT1ISWY",0,0,0,0
"M-XLM2XHCE1RWCEA",0,0,0,0
"KAS59KZ_OCXAUGEE",0,0,0,0
"Z8CPERIUR1IPZKE0",0,0,0,0
"FRAHOJGLFZET2DPQ",0,0,0,0
"_UNJXMAV0GTRFTN4",0,0,0,0
"6N5M3AJVOJ7R7R7M",0,0,0,0
"G6FLYAN0K5LOJHXG",0,0,0,0
"_CNKYOH1GRDGDATE",0,0,0,0
"PGTCXBJ6HSMGKNUQ",0,0,0,0
"QEOLDZ7PTBUOZO-4",0,0,0,0
"TI6BUPKRJ_KOG0KA",0,0,0,0
"U6EWBI4JLBA0ORKS",0,0,0,0
"HCLZ-C0QZ2CFC740",0,0,0,0
"ZMZRLWR1AJ3SXVS4",0,0,0,0
"C1GM5YS8GHV4S0DQ",0,0,0,0
"AP9WUX5YOK1RMUKW",0,0,0,0
"H-HLPI_IMD3B3NR8",0,0,0,0
"FVO6W9IHSQ12HA4S",0,0,0,0
"X_6_ET5N54HZLADS",0,0,0,0
"RJDERQABCTWUR43Y",0,0,0,0
"1MJG40ZW8RIMTWRS",0,0,0,0
"C49GOB4S53D7MTEQ",0,0,0,0
"YP0FDK9WRFA-CUA0",0,0,0,0
"YFFMR5ACG4NGW0CO",0,0,0,0
"6-YYL5UNP66DZWGW",0,0,0,0
"-NGT-PXZTQHBKDQ8",0,0,0,0
"BKGWOQOE5GXGFB6M",0,0,0,0
"TY2SLAGAVMPA4G-4",0,0,0,0
"JK94IFONBOHNOXX4",0,0,0,0
"3S9G6KXPCHX6NXK8",0,0,0,0
"BWXTS3MEPP-I6B3A",0,0,0,0
"JARNZKDPV7-PFF5S",0,0,0,0
"5ARPEXXV_U8YWMWM",0,0,0,0
"OWE3ZBQBFVTVAKQW",0,0,0,0
"7HVIYNLNM7NKU_SA",0,0,0,0
"MGFQ6KI5HMWYUGT0",0,0,0,0
"FGAYQUEKY2KBWLHE",0,0,0,0
"OOBNL0N8U_WNTK8I",0,0,0,0
"N4JLGEQSZN18XK_Q",0,0,0,0
"L_H5AL_WL8YE4HDG",0,0,0,0
"ZUS91T0SUMA0VJPM",0,0,0,0
"-COSS6SUAXYPEVYY",0,0,0,0
"SVX6QFURNW_SSBLS",0,0,0,0
"QJ8FJB8UBQVUC_2K",0,0,0,0
"9JV4FB-4OF7CCQOA",0,0,0,0
"XDQ48F6K3785YS2I",0,0,0,0
"KWOSYSISF37GKR_K",0,0,0,0
"PHNCZUIIUOBF3DFQ",0,0,0,0
"TSVL0MFULVL3UDMQ",0,0,0,0
"BNWBGHYCBLRMWNGI",0,0,0,0
"QIPF1DQZGJN9JSWA",0,0,0,0
"4NY7C9FF3BXYGK9S",0,0,0,0
"WWMR66LXWYRISIWW",0,0,0,0
"BKSWDDYAOEYEGRPU",0,0,0,0
"W3W_DK3IWELPXOYI",0,0,0,0
"PHHQXQ8G28F0B4-4",0,0,0,0
"T3NV9XFY5-XH2X98",0,0,0,0
"Q4O4YKIKWODS7NHU",0,0,0,0
"AMDURFT79OAXNYQY",0,0,0,0
"MFMZUHWGOJFY-XR4",0,0,0,0
"LXAMBVHHMVY6JKGI",0,0,0,0
"3KUSFAWZIPTRAIRE",0,0,0,0
"U0EU8V5K0MUD6TBA",0,0,0,0
"_KE5_AE5DH3BFFNK",0,0,0,0
"JBLPPJB84D3XU53A",0,0,0,0
"GBFOH7MG-196UXAS",0,0,0,0
"QQUCAKXSH94SLNYA",0,0,0,0
"KVOIGFKKEGKYWT7Q",0,0,0,0
"D6YEDR4RYW5GFNTS",0,0,0,0
"LPTLSVBOD9PMSZJU",0,0,0,0
"OMD84WC2PKY7I7AM",0,0,0,0
"47SFHOJDT59BCLIW",0,0,0,0
"TT2E5IVHDYJTMN-A",0,0,0,0
"9H14Y0E8U-M-B4_Q",0,0,0,0
"ETOIWBEU1TVF8GMO",0,0,0,0
"MENNSH3J-M6PWRN8",0,0,0,0
"HHUXOYHCT4VEQXLA",0,0,0,0
"8XXZXWPANBPVBLWC",0,0,0,0
"W-MYOEAHYE3GO54U",0,0,0,0
"TJQ3KKO49UDCDEW8",0,0,0,0
"AJYXUNGMJSHP0QNG",0,0,0,0
"YK2MDZEXITOYJ3ZG",0,0,0,0
"WQDQNDVZKDWQUNTE",0,0,0,0
"A7G4Z__6ESD1U-XK",0,0,0,0
"VH9ABPY68X6Y8X5I",0,0,0,0
"3EU_KUO7S5RSUN2K",0,0,0,0
"PXJADWVAVMSF5YJO",0,0,0,0
"PJELTKURTU1ILO88",0,0,0,0
"S90ICD8XK2ZHU268",0,0,0,0
"-XDWH3X8WZU9JZ2M",0,0,0,0
"JUHEYSW0HF14LHPI",0,0,0,0
"0ZCLZU_EASSPD4G4",0,0,0,0
"GVCJMVQ6FPZAPIUA",0,0,0,0
"MP5P3UJNYBSVP6PQ",0,0,0,0
"IPYHCARVOLCB1JSS",0,0,0,0
"PVEU1TXI86KD6QAK",0,0,0,0
"0COP_905UVTTUANG",0,0,0,0
"1XI-ZDOU0SIYCYUQ",0,0,0,0
"U8NAB3_-YPVYFK2A",0,0,0,0
"Z8PHLNQQ63OCJJRG",0,0,0,0
"RI_-8Y8UMFWE1KNO",0,0,0,0
"EADS6N3HVDCHGHWK",0,0,0,0
"923MCQV0S5N0NJZU",0,0,0,0
"ZOUUUNADOAPY-6FE",0,0,0,0
"9KCKTWOCR_RMNI6I",0,0,0,0
"LSTA95TAEC_J5NVS",0,0,0,0
"VPYT_J4K7QS92ZYE",0,0,0,0
"PTM8NBJRB_86DNSS",0,0,0,0
"QZRQ5P-EJREKEXXG",0,0,0,0
"RTEE2WZQNOCZS5O0",0,0,0,0
"SZA2GECTDSFCA7LE",0,0,0,0
"8CKGPBNAZYO3M890",0,0,0,0
"ME5WNAURC9AU88YQ",0,0,0,0
"5DZ6XZX8FTTW6GHI",0,0,0,0
"33YLUWBFWU9EXEPK",0,0,0,0
"4ZHDUNRRSBM6XI6Q",0,0,0,0
"XPDOCBE0EZBOV4PY",0,0,0,0
"N0KNIZJW32FOZW9G",0,0,0,0
"V5CI07ZS6X_ALTYE",0,0,0,0
"MDARC6P4BNRWRULQ",0,0,0,0
"8V20Z1V9BDQC3EXU",0,0,0,0
"CUAWZCDXHUPWGRO4",0,0,0,0
"G8BTOH6HNWNLFPES",0,0,0,0
"UNLHPMJJMCEYQX0E",0,0,0,0
"80J2CZF0C4ZDO_IY",0,0,0,0
"JUSVJRWFENRS8ZVI",0,0,0,0
"IKZZVFUJDI1EOJY0",0,0,0,0
"CSXQVFMDD9W43YRM",0,0,0,0
"XAXL5P_4JVTXSDYQ",0,0,0,0
"OXVX4JWTQ1XADULU",0,0,0,0
"4IWK4BUBTE30HDSS",0,0,0,0
"OKWTGLHU50_UU4HI",0,0,0,0
"RTI47WXFIAL2QDXE",0,0,0,0
"PITKMJL7YFXRVVTA",0,0,0,0
"D9DVZA7NN1AOETVM",0,0,0,0
"CTN7QYA1WPDJSIAE",0,0,0,0
"QWCITX0TLXNVQB-8",0,0,0,0
"IIPLNV5JGJYXMFIC",0,0,0,0
"2XZ6I2T1-9GQJCZ8",0,0,0,0
"SW0P6DNXUNWTNW2I",0,0,0,0
"_OTBP1LN0DQYVJP4",0,0,0,0
"AJAL9E57N1GMQ-KQ",0,0,0,0
"WP_-9KUUATAKQZ5G",0,0,0,0
"DKSNBSISW-MSAUMS",0,0,0,0
"6MSTULEHNDUTEELM",0,0,0,0
"AKG8HNZO__5CYY8W",0,0,0,0
"EPTLAN7WEFXF7GX0",0,0,0,0
"_CTJB9CQLUDUDZZQ",0,0,0,0
"QVOQIUEYF5P0D1OK",0,0,0,0
"FAO6ETFYBUIKE6HQ",0,0,0,0
"EOJN3RDRZH4Z-YTI",0,0,0,0
"CBM2X-BWJCLYOEQW",0,0,0,0
"SUX1PD1BLL_ZS17I",0,0,0,0
"REFGFNWC3TFRPPY4",0,0,0,0
"VR8DPNS98NZTKKNC",0,0,0,0
"OLWQO3WC_4A7WXMG",0,0,0,0
"S1P9SK2WYKY204KG",0,0,0,0
"UOVVNVV_DLWUSCKU",0,0,0,0
"7CHLFW2YANGRUN2O",0,0,0,0
"MKVZ8PK3KTVARLFG",0,0,0,0
"DWYBZG23CZ11U-H4",0,0,0,0
"OHX31SY8ME2JTPJ4",0,0,0,0
"4CZE6TMNILNORBDY",0,0,0,0
"T7ERWBQ0T4_RAZNQ",0,0,0,0
"C8JSUEPRKGZI-PY0",0,0,0,0
"DOKQB9AQT1HRBMTM",0,0,0,0
"WTQYLLKT7_X6-12Q",0,0,0,0
"7ZL6DIT7AC8RQ4NI",0,0,0,0
"VWLSHHVLNWJ264GW",0,0,0,0
"DSOP7V5AOP-THHIM",0,0,0,0
"R1X_0L7-VZ_LMJAK",0,0,0,0
"1ROG5BTCSVCI_-S8",0,0,0,0
"TP_R1YY8DMH_-AF4",0,0,0,0
"7_2EUFWPUN57QL58",0,0,0,0
"TBDLFDBCQPJ1LB9E",0,0,0,0
"NBS4EHJU5J5IRJTW",0,0,0,0
"A47PI_WCPX_D52ZQ",0,0,0,0
"E_SSMHCZIDWCDKTS",0,0,0,0
"RA9U6DPZL6FLSKPG",0,0,0,0
"Y43WN-AZVHTNONSI",0,0,0,0
"ALZ5PUO2K7K6J6VG",0,0,0,0
"XVYAJ-JMBTIRMHHY",0,0,0,0
"SPXPRZO8UHB4PSOO",0,0,0,0
"94MEJOWJBSDPVXFY",0,0,0,0
"MDJTRHFV7WZHFK5U",0,0,0,0
"HGPSYDOBSRRS8AZM",0,0,0,0
"FFYDBN0YYAFS1C3G",0,0,0,0
"HNQ_SEATHXRYMWOW",0,0,0,0
"AVN7V7RNYHGMIOJQ",0,0,0,0
"NUQHP9KD_JCNSTKK",0,0,0,0
"DITCJYVECNVC4CBA",0,0,0,0
"PIVNIRPWUBZE71S0",0,0,0,0
"ZIQ8ZHLB7AASKMGG",0,0,0,0
"II0VTHILWMYIIFCE",0,0,0,0
"H9WEICLKTGIPDZ9A",0,0,0,0
"W3CK9XOSVIWDZXDA",0,0,0,0
"2RZBJGZIEQNM5YBM",0,0,0,0
"1AC9B6WTEUOFAVA8",0,0,0,0
"FZLF5SHT7IPJHZ80",0,0,0,0
"FRMEMWSXB9JAAKY4",0,0,0,0
"QPYXHU9YSMALDJ7S",0,0,0,0
"ZTEKCI-DINE-HCGC",0,0,0,0
"Q-K4RNMPD2D9V-_4",0,0,0,0
"VA0ZXGREG25NSGRC",0,0,0,0
"QKLNMTF191E5WMDW",0,0,0,0
"UCYVQFIBUZ5SECWM",0,0,0,0
"7FER93CWPM0J90HC",0,0,0,0
"IGXIMFON-H6LMRKC",0,0,0,0
"GOLH8VPNT5IQIAUM",0,0,0,0
"TKDIYRLJAPXYPZGO",0,0,0,0
"CZ9DV1GVQENS8MBI",0,0,0,0
