"CUST_NO","TXN_DT","CUST_RISK_CODE","INVEST_TYPE_CODE","WM_TXN_AMT"
"FFEQB4YCUS4X0G4O",9553,3.0,1,1364860
"CD43HI0PQRI2FJ8M",9480,3.0,1,1309790
"DD2QPT3ZBGU9XPWS",9458,3.0,1,660108
"DD2QPT3ZBGU9XPWS",9557,3.0,1,797298
"DD2QPT3ZBGU9XPWS",9561,3.0,1,605885
"40YEIFDOOGGYIRTY",9478,3.0,1,901677
"CX2KU0YL4SK8F1DQ",9458,4.0,1,605885
"CX2KU0YL4SK8F1DQ",9458,4.0,1,308169
"NJPCMUXCYTOUNNBS",9527,4.0,1,784000
"6PG_HMNWYOBD_LWM",9560,3.0,1,671684
"K8XBI3PGX6WDT-NS",9519,4.0,1,1364860
"SSI96FSGU-ZPXGHU",9479,4.0,1,827399
"WHAPVA33C73WJH7I",9483,3.0,1,555130
"WHAPVA33C73WJH7I",9485,3.0,1,806983
"WHAPVA33C73WJH7I",9487,3.0,1,1252600
"LWAUQ0CL5CNJ2AFG",9553,3.0,1,1530289
"GT9NYHVACY0WIW7O",9514,4.0,1,721714
"GT9NYHVACY0WIW7O",9553,4.0,1,1061490
"2A5MWZQ-5PSCIMS0",9515,3.0,1,1061490
"2A5MWZQ-5PSCIMS0",9528,4.0,1,446103
"2A5MWZQ-5PSCIMS0",9528,4.0,1,545036
"2A5MWZQ-5PSCIMS0",9528,4.0,1,99041
"2A5MWZQ-5PSCIMS0",9528,4.0,1,608561
"2A5MWZQ-5PSCIMS0",9553,4.0,1,609160
"2A5MWZQ-5PSCIMS0",9555,4.0,1,623685
"2A5MWZQ-5PSCIMS0",9556,4.0,1,612408
"TUORGUAUXIWZ5NUS",9471,4.0,1,1141720
"TUORGUAUXIWZ5NUS",9508,4.0,1,605885
"SOF0NGI4QYI8YNFM",9480,3.0,1,941590
"SOF0NGI4QYI8YNFM",9480,3.0,1,1024806
"SOF0NGI4QYI8YNFM",9480,3.0,1,721714
"SOF0NGI4QYI8YNFM",9484,4.0,1,689853
"SOF0NGI4QYI8YNFM",9484,4.0,1,601154
"SOF0NGI4QYI8YNFM",9484,4.0,1,337727
"SOF0NGI4QYI8YNFM",9484,4.0,1,500931
"SOF0NGI4QYI8YNFM",9484,4.0,1,416010
"3O69U2TDY2ZLYZTO",9491,4.0,1,762552
"3O69U2TDY2ZLYZTO",9491,4.0,1,762552
"3O69U2TDY2ZLYZTO",9504,4.0,1,721714
"3O69U2TDY2ZLYZTO",9504,4.0,1,721714
"3O69U2TDY2ZLYZTO",9560,4.0,1,901677
"-OVOHKS7MURTCLWG",9526,2.0,1,721714
"WSLRELU3KEOF19_8",9450,4.0,1,901677
"XCEZBDKOZIANETTS",9491,4.0,1,937537
"0XEFPRXPSMJSA-YI",9449,4.0,1,1061490
"0XEFPRXPSMJSA-YI",9449,4.0,1,1061490
"0XEFPRXPSMJSA-YI",9449,4.0,1,901677
"0XEFPRXPSMJSA-YI",9452,4.0,1,1061490
"0XEFPRXPSMJSA-YI",9469,4.0,1,901677
"0XEFPRXPSMJSA-YI",9507,4.0,1,901677
"0XEFPRXPSMJSA-YI",9507,4.0,1,901677
"0XEFPRXPSMJSA-YI",9507,4.0,1,901677
"T1URHPD_33ZFZ4V0",9560,3.0,1,1145536
"5OVFBYOEAD4OHSCC",9507,4.0,1,869742
"TB2CYKTQ22HXALAQ",9462,3.0,1,871675
"TDCNQEREIK0R8DFY",9554,3.0,1,1204525
"3_DRQFUP8AEANBUS",9462,3.0,1,986814
"3_DRQFUP8AEANBUS",9466,3.0,1,774667
"3_DRQFUP8AEANBUS",9529,3.0,1,721714
"3_DRQFUP8AEANBUS",9557,3.0,1,1199713
"3_DRQFUP8AEANBUS",9563,3.0,1,721714
"GNBCLWFQARNTBYHU",9473,4.0,1,721714
"ABDIG9XHGT6DC0KK",9555,3.0,1,1530289
"ZYHHJJ47QALXE5OQ",9564,3.0,1,682659
"KBMLZ8ZG9KHIVMYI",9528,3.0,1,901677
"EGMJQIE2UHJOR3ZU",9560,2.0,1,901677
"MPQFZHB8YZVDQX-O",9465,3.0,1,1063949
"8FXN4GWZQIJ-BQRS",9457,4.0,1,1530289
"8FXN4GWZQIJ-BQRS",9507,4.0,1,797298
"8FXN4GWZQIJ-BQRS",9553,4.0,1,1783576
"SVFZZDUY8JP34ZYY",9553,3.0,1,1332791
"SVFZZDUY8JP34ZYY",9553,3.0,1,721714
"SVFZZDUY8JP34ZYY",9560,3.0,1,605885
"7TVQXEAQJLU9HZ5O",9550,4.0,1,1165775
"7TVQXEAQJLU9HZ5O",9557,4.0,1,1530289
"MDVT8EX8SSFZJBTI",9532,4.0,1,605885
"JSPXETJVMX3RVDN4",9561,3.0,1,610503
"-D9JT0ZZLUURSAMO",9484,4.0,1,6608125
"UWO4MKCPUXJG_I8E",9499,4.0,1,606538
"UWO4MKCPUXJG_I8E",9499,4.0,1,596583
"UWO4MKCPUXJG_I8E",9550,4.0,1,722000
"FJRB2CAFIZATZUHS",9456,4.0,1,1783576
"FJRB2CAFIZATZUHS",9472,4.0,1,797298
"FJRB2CAFIZATZUHS",9560,4.0,1,797298
"7BBEBHZHY1DSJX_I",9456,4.0,1,874624
"6LS1MSERMZU6M-FU",9553,4.0,1,1245067
"N88GXLAKURQNO3YM",9508,4.0,1,721714
"JUQS9L1HBSXTPL8S",9499,4.0,1,821895
"JUQS9L1HBSXTPL8S",9499,4.0,1,821895
"JUQS9L1HBSXTPL8S",9500,4.0,1,1117835
"JUQS9L1HBSXTPL8S",9504,4.0,1,821895
"JUQS9L1HBSXTPL8S",9504,4.0,1,827680
"JUQS9L1HBSXTPL8S",9504,4.0,1,1171868
"JUQS9L1HBSXTPL8S",9508,4.0,1,1159832
"JUQS9L1HBSXTPL8S",9534,4.0,1,608900
"B6TTBG5O3AA0JV9E",9462,3.0,1,1282721
"B6TTBG5O3AA0JV9E",9501,3.0,1,1051452
"B6TTBG5O3AA0JV9E",9507,3.0,1,1317887
"BVF_SE8LGVPMUMBA",9464,4.0,1,602744
"BVF_SE8LGVPMUMBA",9477,4.0,1,721714
"BVF_SE8LGVPMUMBA",9487,4.0,1,552254
"BVF_SE8LGVPMUMBA",9487,4.0,1,721714
"BVF_SE8LGVPMUMBA",9487,4.0,1,1245067
"BVF_SE8LGVPMUMBA",9499,4.0,1,552254
"BVF_SE8LGVPMUMBA",9499,4.0,1,721714
"BVF_SE8LGVPMUMBA",9512,4.0,1,1245067
"BVF_SE8LGVPMUMBA",9519,4.0,1,1530289
"BVF_SE8LGVPMUMBA",9521,4.0,1,523055
"BVF_SE8LGVPMUMBA",9535,4.0,1,721714
"BVF_SE8LGVPMUMBA",9540,4.0,1,1530289
"BVF_SE8LGVPMUMBA",9553,4.0,1,523055
"5TTJ1QMPRQKL-UZY",9540,3.0,1,605885
"5TTJ1QMPRQKL-UZY",9555,3.0,1,605885
"VYMZXCQTT4G8X048",9464,4.0,1,345722
"VYMZXCQTT4G8X048",9464,4.0,1,345722
"VYMZXCQTT4G8X048",9464,4.0,1,545563
"VYMZXCQTT4G8X048",9464,4.0,1,345722
"VYMZXCQTT4G8X048",9464,4.0,1,464348
"VYMZXCQTT4G8X048",9464,4.0,1,428709
"VYMZXCQTT4G8X048",9464,4.0,1,345722
"VYMZXCQTT4G8X048",9464,4.0,1,345722
"VYMZXCQTT4G8X048",9490,4.0,1,721714
"16Z8GQ0KLV9K0SF4",9451,3.0,1,671377
"16Z8GQ0KLV9K0SF4",9560,3.0,1,571885
"5-SI9PVNY5-IXHZS",9507,3.0,1,1174584
"5-SI9PVNY5-IXHZS",9507,3.0,1,525480
"VOTMN5G2NFGEE5T4",9463,4.0,1,575573
"VOTMN5G2NFGEE5T4",9463,4.0,1,575573
"VOTMN5G2NFGEE5T4",9501,3.0,1,505049
"VOTMN5G2NFGEE5T4",9501,3.0,1,505049
"D_1FTCXPHCYKJEGC",9464,3.0,1,721714
"D_1FTCXPHCYKJEGC",9476,3.0,1,647850
"D_1FTCXPHCYKJEGC",9521,3.0,1,1364860
"D_1FTCXPHCYKJEGC",9553,3.0,1,407504
"ZTTTXDDV75FALFPW",9492,3.0,1,505049
"ZTTTXDDV75FALFPW",9499,3.0,1,605885
"ZTTTXDDV75FALFPW",9529,3.0,1,941590
"ZTTTXDDV75FALFPW",9529,3.0,1,797298
"ZTTTXDDV75FALFPW",9533,3.0,1,796901
"YWM4LZ6RJFB87PXM",9499,2.0,1,1107338
"ZXACLV6FN5UMV_2E",9483,4.0,1,1413013
"ZXACLV6FN5UMV_2E",9483,4.0,1,505049
"ZXACLV6FN5UMV_2E",9535,4.0,1,505049
"BKQT98YYN1OMXWYY",9483,4.0,1,526681
"BKQT98YYN1OMXWYY",9483,4.0,1,505049
"BKQT98YYN1OMXWYY",9483,4.0,1,508938
"EA37Y8ECMOZW5HTG",9532,3.0,1,1245067
"EA37Y8ECMOZW5HTG",9532,3.0,1,1245067
"EA37Y8ECMOZW5HTG",9553,3.0,1,1061490
"9XEU2GTUGWUEVOPK",9450,2.0,1,678337
"GLPGRNT14BSD4XZE",9472,4.0,1,1856240
"GLPGRNT14BSD4XZE",9472,4.0,1,671684
"GLPGRNT14BSD4XZE",9472,4.0,1,660108
"GLPGRNT14BSD4XZE",9472,4.0,1,605885
"GLPGRNT14BSD4XZE",9508,4.0,1,669668
"GLPGRNT14BSD4XZE",9508,4.0,1,721714
"GLPGRNT14BSD4XZE",9508,4.0,1,762477
"GLPGRNT14BSD4XZE",9508,4.0,1,660108
"GLPGRNT14BSD4XZE",9532,4.0,1,672853
"GLPGRNT14BSD4XZE",9532,4.0,1,605885
"GLPGRNT14BSD4XZE",9557,4.0,1,660108
"GLPGRNT14BSD4XZE",9557,4.0,1,854767
"GLPGRNT14BSD4XZE",9557,4.0,1,1856240
"GLPGRNT14BSD4XZE",9560,4.0,1,605885
"UVHVW9TKPN1WJAYU",9465,4.0,1,1530289
"UVHVW9TKPN1WJAYU",9499,4.0,1,671684
"UVHVW9TKPN1WJAYU",9505,4.0,1,605885
"UVHVW9TKPN1WJAYU",9505,4.0,1,605885
"UVHVW9TKPN1WJAYU",9505,4.0,1,605885
"UVHVW9TKPN1WJAYU",9505,4.0,1,1061490
"UVHVW9TKPN1WJAYU",9521,4.0,1,1061490
"UVHVW9TKPN1WJAYU",9521,4.0,1,1245067
"FGYOEB0IL21E7TL8",9553,3.0,1,1530289
"RREKBHGLYXEYRQXC",9470,3.0,1,1165775
"F_WSCFONXF4XN_W8",9515,3.0,1,1245067
"TH2KVLMJT9CF8KW4",9480,3.0,1,1245067
"RQQT4L05COEORBYM",9463,4.0,1,573971
"DBR17C-SQ5OR-3WO",9553,3.0,1,2264384
"N2_W0X6QOTF25F4S",9456,4.0,1,797298
"N2_W0X6QOTF25F4S",9463,4.0,1,721714
"N2_W0X6QOTF25F4S",9463,4.0,1,901677
"N2_W0X6QOTF25F4S",9464,4.0,1,477457
"N2_W0X6QOTF25F4S",9464,4.0,1,692119
"N2_W0X6QOTF25F4S",9477,4.0,1,483517
"N2_W0X6QOTF25F4S",9477,4.0,1,559565
"N2_W0X6QOTF25F4S",9477,4.0,1,591077
"N2_W0X6QOTF25F4S",9484,4.0,1,792397
"N2_W0X6QOTF25F4S",9486,4.0,1,524611
"N2_W0X6QOTF25F4S",9486,4.0,1,638681
"N2_W0X6QOTF25F4S",9486,4.0,1,522215
"N2_W0X6QOTF25F4S",9486,4.0,1,616383
"N2_W0X6QOTF25F4S",9501,4.0,1,773519
"N2_W0X6QOTF25F4S",9525,4.0,1,941590
"N2_W0X6QOTF25F4S",9537,4.0,1,827680
"1XMYU4SNCKTOXGLG",9452,3.0,1,721714
"1XMYU4SNCKTOXGLG",9456,3.0,1,798981
"1XMYU4SNCKTOXGLG",9464,3.0,1,709310
"1XMYU4SNCKTOXGLG",9464,3.0,1,628783
"1XMYU4SNCKTOXGLG",9513,3.0,1,755587
"1XMYU4SNCKTOXGLG",9513,3.0,1,751448
"1XMYU4SNCKTOXGLG",9513,3.0,1,337432
"1XMYU4SNCKTOXGLG",9562,3.0,1,1755141
"1XMYU4SNCKTOXGLG",9562,3.0,1,843446
"JRFCOZEC7QODO9T0",9479,3.0,1,1057508
"JRFCOZEC7QODO9T0",9519,3.0,1,1061490
"JRFCOZEC7QODO9T0",9519,3.0,1,901677
"JRFCOZEC7QODO9T0",9520,3.0,1,1061490
"Z7MWS83VJJED3KEW",9532,3.0,1,605885
"Z7MWS83VJJED3KEW",9547,3.0,1,605885
"-JBFVEYYN7FEBC2I",9471,4.0,1,1364860
"-JBFVEYYN7FEBC2I",9471,4.0,1,605885
"-JBFVEYYN7FEBC2I",9471,4.0,1,1530289
"-JBFVEYYN7FEBC2I",9520,4.0,1,580973
"-JBFVEYYN7FEBC2I",9555,4.0,1,1141720
"MCX6TM22XJONSQH8",9501,3.0,1,797298
"NJJKHPCJPMBAYQV4",9480,3.0,1,1128001
"NJJKHPCJPMBAYQV4",9546,3.0,1,1096486
"_DT51LCA470E4PR0",9562,4.0,1,605885
"_DT51LCA470E4PR0",9562,4.0,1,721714
"ILB1N7GFE3FNUXG8",9499,4.0,1,797298
"ILB1N7GFE3FNUXG8",9499,4.0,1,797298
"ILB1N7GFE3FNUXG8",9504,4.0,1,901677
"ILB1N7GFE3FNUXG8",9504,4.0,1,797298
"ILB1N7GFE3FNUXG8",9546,4.0,1,797298
"ILB1N7GFE3FNUXG8",9546,4.0,1,762552
"AQNUT7R2JOUBRGAG",9553,3.0,1,797298
"DBRHBSZBGQAEVAGA",9476,4.0,1,505049
"DBRHBSZBGQAEVAGA",9483,4.0,1,604076
"DBRHBSZBGQAEVAGA",9540,4.0,1,391501
"DBRHBSZBGQAEVAGA",9556,4.0,1,914275
"N_02E4J9DLQCCEYG",9532,2.0,1,844277
"GU0RT9BSV7NQK9G0",9561,3.0,1,1245067
"T2FV5RDOYB_GB-94",9471,3.0,1,1285267
"CBI_IS0DFENNDAIK",9458,4.0,1,797298
"CBI_IS0DFENNDAIK",9469,4.0,1,854767
"CBI_IS0DFENNDAIK",9550,4.0,1,1245067
"CBI_IS0DFENNDAIK",9561,4.0,1,985097
"BNSUFQL2ZM3GAUDI",9555,3.0,1,1265728
"1OYEJA7WFXCCE0DU",9456,2.0,1,1570094
"KCCZ10JLNWHSGDLU",9508,3.0,1,989338
"8GGO18RUYQYC_R4U",9450,2.0,1,1165775
"WGGGPQYJXYHPCE28",9560,3.0,1,1024806
"VBYQLWAJC85HQZQM",9500,3.0,1,1016330
"NFZRZKJMAK9IZZXW",9449,4.0,1,1523420
"PYJHFF4XFAAIZEU8",9546,3.0,1,1698173
"P-HZQIMA20NBORME",9480,4.0,1,721714
"GBXOCOVUOMHPJROI",9484,"",1,1007605
"QIWLSDOF58KDUYRW",9479,4.0,1,1147428
"I_4LYTGNOLIQLJNU",9500,2.0,1,1455942
"I_4LYTGNOLIQLJNU",9508,2.0,1,1245067
"F0YN0YZPAVUO93IC",9507,4.0,1,1061490
"F0YN0YZPAVUO93IC",9546,4.0,1,605885
"F0YN0YZPAVUO93IC",9546,4.0,1,605885
"HSBADBLH2XB3I8QQ",9455,3.0,1,552254
"HSBADBLH2XB3I8QQ",9470,3.0,1,481811
"HSBADBLH2XB3I8QQ",9477,3.0,1,552254
"HSBADBLH2XB3I8QQ",9485,3.0,1,552254
"HSBADBLH2XB3I8QQ",9501,3.0,1,481811
"TQF4DVVR2SAXV6UQ",9457,4.0,1,543768
"TQF4DVVR2SAXV6UQ",9515,4.0,1,505049
"TQF4DVVR2SAXV6UQ",9561,4.0,1,506131
"-1K7G1M-D8XOLNCW",9459,4.0,1,1007605
"-1K7G1M-D8XOLNCW",9533,4.0,1,1007605
"DPPSRZEIFQ8ESEFM",9500,4.0,1,1215497
"DPPSRZEIFQ8ESEFM",9518,4.0,1,391501
"DPPSRZEIFQ8ESEFM",9547,4.0,1,391501
"DPPSRZEIFQ8ESEFM",9547,4.0,1,373445
"DPPSRZEIFQ8ESEFM",9548,4.0,1,352630
"DPPSRZEIFQ8ESEFM",9549,4.0,1,254794
"DPPSRZEIFQ8ESEFM",9550,4.0,1,254794
"DPPSRZEIFQ8ESEFM",9557,4.0,1,738934
"EYALIRLTETEIRVCM",9456,4.0,1,671684
"EYALIRLTETEIRVCM",9471,4.0,1,548061
"EYALIRLTETEIRVCM",9515,4.0,1,1783576
"PZA3TPM3VANRCRQW",9553,3.0,1,1856240
"WYOYH71MKR8WHRYA",9463,4.0,1,1987180
"WYOYH71MKR8WHRYA",9463,4.0,1,1715425
"WYOYH71MKR8WHRYA",9463,4.0,1,1710181
"WYOYH71MKR8WHRYA",9463,4.0,1,2140805
"PYP_LADTCZDLMDHO",9505,3.0,1,901677
"PYP_LADTCZDLMDHO",9553,3.0,1,1297733
"CQFZSRI6VMZJAMHO",9508,3.0,1,550169
"CQFZSRI6VMZJAMHO",9513,3.0,1,879267
"CQFZSRI6VMZJAMHO",9553,3.0,1,1364860
"PG7MP3BJRXDMIY5Q",9521,4.0,1,620876
"8LUWW8I_X4QQEDRE",9480,4.0,1,644675
"8LUWW8I_X4QQEDRE",9553,4.0,1,1698173
"GPWAWY405HQJFPB4",9560,3.0,1,721714
"AEEXSXM2JMIRZX1M",9463,3.0,1,1678314
"4H2WPQT1REIDN_IS",9449,4.0,1,411586
"4H2WPQT1REIDN_IS",9449,4.0,1,642745
"4H2WPQT1REIDN_IS",9449,4.0,1,59686
"4H2WPQT1REIDN_IS",9449,4.0,1,671684
"4H2WPQT1REIDN_IS",9533,4.0,1,506301
"4H2WPQT1REIDN_IS",9550,4.0,1,721714
"4H2WPQT1REIDN_IS",9561,4.0,1,377967
"4H2WPQT1REIDN_IS",9561,4.0,1,455628
"SKX2U2QTQEB-NOUW",9452,3.0,1,1243646
"QNZTD2I_4RNT-L1C",9499,3.0,1,799402
"1LOJQVA5O3D2SEDS",9539,3.0,1,674104
"JHMY2YJCGN4TLVUE",9514,3.0,1,2264384
"JHMY2YJCGN4TLVUE",9514,3.0,1,1061490
"JHMY2YJCGN4TLVUE",9514,3.0,1,1061490
"YV2WKITMIOBDUBYG",9557,3.0,1,1071212
"MTCSTYJ8NTKK4J-W",9499,3.0,1,605885
"1M8MGXI417QP6YRI",9504,3.0,1,1364860
"1M8MGXI417QP6YRI",9504,3.0,1,930214
"1M8MGXI417QP6YRI",9508,3.0,1,941590
"1M8MGXI417QP6YRI",9528,3.0,1,578247
"8MA7VYJ3M9WYUIHQ",9480,3.0,1,505049
"8MA7VYJ3M9WYUIHQ",9520,2.0,1,505049
"8MA7VYJ3M9WYUIHQ",9561,2.0,1,854767
"8MA7VYJ3M9WYUIHQ",9561,2.0,1,505049
"L2CF97KTUYQCJ_WM",9553,4.0,1,854767
"VO1ORZEG-UK5YKYQ",9455,4.0,1,530233
"MUQLJBYAQIQDQLY4",9515,4.0,1,719013
"MUQLJBYAQIQDQLY4",9520,4.0,1,747078
"HNSSMOK5Q-ATI-Q8",9567,2.0,1,552254
"RRM4E-OJOQQKTYV4",9500,3.0,1,479707
"VAOBKNONPIRFQPQO",9521,4.0,1,671684
"VAOBKNONPIRFQPQO",9521,4.0,1,1364860
"QLLLXWAGODYSPUIC",9520,4.0,1,1212397
"QLLLXWAGODYSPUIC",9556,4.0,1,605885
"SZZP5WFUV2C7LEUK",9555,4.0,1,1783576
"WEH6AA6LVNNOFQXC",9466,3.0,1,671684
"WEH6AA6LVNNOFQXC",9492,3.0,1,797298
"WEH6AA6LVNNOFQXC",9518,3.0,1,671684
"97KCIRFKTAMLFZUO",9485,3.0,1,505049
"WVII0YOGTQ2KBVTM",9451,3.0,1,1061490
"RM1MRM7OLPCJ-22Y",9471,4.0,1,640362
"-HS6CXYDH-VICVZC",9484,4.0,1,530764
"YS5ETTPTPGH0ONNM",9452,3.0,1,721714
"YS5ETTPTPGH0ONNM",9456,3.0,1,620661
"YS5ETTPTPGH0ONNM",9480,3.0,1,1165775
"YS5ETTPTPGH0ONNM",9487,3.0,1,693098
"YS5ETTPTPGH0ONNM",9499,3.0,1,1103547
"YS5ETTPTPGH0ONNM",9508,3.0,1,901677
"YS5ETTPTPGH0ONNM",9518,3.0,1,634813
"YS5ETTPTPGH0ONNM",9518,3.0,1,693098
"YS5ETTPTPGH0ONNM",9535,3.0,1,634813
"YS5ETTPTPGH0ONNM",9535,3.0,1,721714
"SRCL4YEONCRTC42I",9449,2.0,1,580973
"SRCL4YEONCRTC42I",9449,2.0,1,580973
"SS0PBZNBOZCSMVTK",9518,3.0,1,707870
"JMGHTWN7Z-KUJV2Q",9511,4.0,1,616024
"JMGHTWN7Z-KUJV2Q",9511,4.0,1,1364860
"1ZDOWFTREVZF6WDM",9451,3.0,1,641436
"1ZDOWFTREVZF6WDM",9451,3.0,1,641436
"1ZDOWFTREVZF6WDM",9471,3.0,1,762552
"1ZDOWFTREVZF6WDM",9472,3.0,1,634813
"1ZDOWFTREVZF6WDM",9476,3.0,1,505049
"1ZDOWFTREVZF6WDM",9534,3.0,1,605885
"1ZDOWFTREVZF6WDM",9563,3.0,1,745719
"1ZDOWFTREVZF6WDM",9563,3.0,1,799433
"1ZDOWFTREVZF6WDM",9563,3.0,1,745058
"1ZDOWFTREVZF6WDM",9563,3.0,1,799433
"353XGLG8D9I7SYHI",9553,2.0,1,721714
"YUQOXNSY52HUEKL8",9464,4.0,1,1067360
"YUQOXNSY52HUEKL8",9465,4.0,1,1145062
"YUQOXNSY52HUEKL8",9465,4.0,1,1430739
"YUQOXNSY52HUEKL8",9465,4.0,1,1042390
"YUQOXNSY52HUEKL8",9465,4.0,1,1223127
"YUQOXNSY52HUEKL8",9465,4.0,1,1738929
"YUQOXNSY52HUEKL8",9465,4.0,1,1042390
"YUQOXNSY52HUEKL8",9465,4.0,1,885049
"YUQOXNSY52HUEKL8",9469,4.0,1,1055559
"YUQOXNSY52HUEKL8",9470,4.0,1,1886928
"YUQOXNSY52HUEKL8",9522,4.0,1,976490
"YUQOXNSY52HUEKL8",9532,4.0,1,1061490
"YUQOXNSY52HUEKL8",9553,4.0,1,2063174
"JBTMOLNGWIU9UI4U",9554,3.0,1,1103041
"KLIWYOWVWWCXWHTM",9533,3.0,1,1230593
"KLIWYOWVWWCXWHTM",9533,3.0,1,797298
"SKJ0SWTQFGNXCU60",9484,4.0,1,1530289
"SKJ0SWTQFGNXCU60",9554,3.0,1,1783576
"PLIN7BM55Z1M_XMA",9500,4.0,1,872156
"PLIN7BM55Z1M_XMA",9519,4.0,1,605885
"PLIN7BM55Z1M_XMA",9555,4.0,1,1783576
"FF_9JMJXYTGIQFLY",9549,4.0,1,605885
"FF_9JMJXYTGIQFLY",9553,4.0,1,1245067
"WH0GCBGTA_UZFQQO",9472,3.0,1,634813
"WH0GCBGTA_UZFQQO",9490,3.0,1,634813
"WH0GCBGTA_UZFQQO",9514,3.0,1,634813
"WH0GCBGTA_UZFQQO",9514,3.0,1,634813
"WH0GCBGTA_UZFQQO",9554,3.0,1,1530289
"WH0GCBGTA_UZFQQO",9564,3.0,1,1245067
"NKIQUTKOFPOW1RNU",9548,3.0,1,552254
"DTA0HAXMT8GSJ1TI",9547,3.0,1,959578
"RCURGTALU4VMEUZ8",9518,4.0,1,721714
"MBXRMS0QH-0ILY5M",9522,2.0,1,563735
"MBXRMS0QH-0ILY5M",9522,2.0,1,745713
"9-CFWL_7WOY32MWI",9504,4.0,1,605885
"9-CFWL_7WOY32MWI",9553,4.0,1,1530289
"TBSJRWZKZQEBHH4A",9519,3.0,1,605885
"YZ95-QQBZEZL3OL8",9562,3.0,1,605885
"DDCRCUFN95YV7YXW",9487,3.0,1,505049
"DDCRCUFN95YV7YXW",9518,3.0,1,571885
"DDCRCUFN95YV7YXW",9534,3.0,1,605885
"DDCRCUFN95YV7YXW",9534,3.0,1,505049
"ED0FXSIKB1XTFHR8",9452,4.0,1,1783576
"ED0FXSIKB1XTFHR8",9452,4.0,1,826486
"ED0FXSIKB1XTFHR8",9456,4.0,1,538475
"ED0FXSIKB1XTFHR8",9456,4.0,1,385751
"ED0FXSIKB1XTFHR8",9456,4.0,1,774530
"YILJBPX4SJWMMZ8S",9537,3.0,1,530233
"JA7UYADQZCQQNOSG",9452,4.0,1,1209270
"JA7UYADQZCQQNOSG",9452,4.0,1,1344866
"JA7UYADQZCQQNOSG",9452,4.0,1,1245067
"JA7UYADQZCQQNOSG",9463,4.0,1,381156
"JA7UYADQZCQQNOSG",9463,4.0,1,869976
"JA7UYADQZCQQNOSG",9463,4.0,1,997075
"JA7UYADQZCQQNOSG",9463,4.0,1,309412
"JA7UYADQZCQQNOSG",9463,4.0,1,404994
"JA7UYADQZCQQNOSG",9463,4.0,1,822993
"JA7UYADQZCQQNOSG",9463,4.0,1,694053
"JA7UYADQZCQQNOSG",9463,4.0,1,318137
"JA7UYADQZCQQNOSG",9463,4.0,1,432899
"JA7UYADQZCQQNOSG",9463,4.0,1,490951
"JA7UYADQZCQQNOSG",9463,4.0,1,246955
"JA7UYADQZCQQNOSG",9463,4.0,1,331432
"JA7UYADQZCQQNOSG",9480,4.0,1,1352354
"JA7UYADQZCQQNOSG",9485,4.0,1,1359991
"JA7UYADQZCQQNOSG",9500,4.0,1,1245067
"JA7UYADQZCQQNOSG",9500,4.0,1,1209270
"JA7UYADQZCQQNOSG",9521,4.0,1,1364860
"JA7UYADQZCQQNOSG",9539,4.0,1,1245067
"JA7UYADQZCQQNOSG",9560,4.0,1,1245067
"IJSO9_RS-2A-QAQA",9451,3.0,1,1698173
"DSPMWN0TYQ3-CLC8",9508,3.0,1,605885
"DSPMWN0TYQ3-CLC8",9519,3.0,1,605885
"DSPMWN0TYQ3-CLC8",9528,3.0,1,582739
"DSPMWN0TYQ3-CLC8",9555,3.0,1,827680
"SKHR8UXYRMFOGE3A",9483,4.0,1,1529161
"SKHR8UXYRMFOGE3A",9546,4.0,1,1783576
"SKHR8UXYRMFOGE3A",9553,4.0,1,2264384
"SKHR8UXYRMFOGE3A",9553,4.0,1,1204525
"SKHR8UXYRMFOGE3A",9556,4.0,1,901677
"67EKW8I_VLHUCDK0",9515,4.0,1,721994
"ZZETAKCKKYHPR2MU",9508,4.0,1,1085249
"ZZETAKCKKYHPR2MU",9536,4.0,1,530233
"ZZETAKCKKYHPR2MU",9548,4.0,1,605885
"HGU8G8QXBAHHZFK8",9504,3.0,1,901677
"HGU8G8QXBAHHZFK8",9504,3.0,1,575573
"HGU8G8QXBAHHZFK8",9504,3.0,1,897343
"2WD-8H7EXEMYEPXO",9540,4.0,1,721714
"GP4D9JXSV8BY6RRM",9556,3.0,1,1530289
"O_HUK4GQ5XM_3AI8",9492,3.0,1,634813
"73ZXGTXZXBOFTLHA",9553,3.0,1,1199713
"DW4SFRVNAAGMYY0Y",9451,4.0,1,721714
"DW4SFRVNAAGMYY0Y",9533,3.0,1,721714
"Y4WRMX-GE2BAV5GY",9561,3.0,1,797298
"Y4WRMX-GE2BAV5GY",9561,3.0,1,647850
"AJOTQMVFESZUPTJ4",9457,4.0,1,552254
"AJOTQMVFESZUPTJ4",9465,4.0,1,530233
"AJOTQMVFESZUPTJ4",9469,4.0,1,1215497
"AJOTQMVFESZUPTJ4",9471,4.0,1,530233
"AJOTQMVFESZUPTJ4",9507,4.0,1,530233
"AJOTQMVFESZUPTJ4",9554,4.0,1,530233
"_7QYZN6GDFTSGDGG",9560,4.0,1,854767
"FASQVIVVZF1ZNG98",9501,4.0,1,505049
"FASQVIVVZF1ZNG98",9501,4.0,1,605885
"FASQVIVVZF1ZNG98",9501,4.0,1,605885
"FASQVIVVZF1ZNG98",9501,4.0,1,605885
"FASQVIVVZF1ZNG98",9501,4.0,1,505049
"FASQVIVVZF1ZNG98",9501,4.0,1,505049
